season,week,celebrity_name,fan_vote_share,fan_vote_mean,fan_vote_std,cv,ci_low,ci_high,ci_width,judge_total,regime,eliminated_this_week
21,9,Alek Skarlatos,0.16771986328169133,0.16677538537277933,0.001982605798289027,0.011887880180024594,0.16412713046386682,0.1707502075023252,0.00662307703845838,25.5,percent,False
21,9,Tamar Braxton,0.17379889063731446,0.17544979768336777,0.0020113155635299858,0.01146376678735067,0.17296290235933084,0.1792588905002015,0.006295988140870651,24.5,percent,False
21,9,Nick Carter,0.17440378446333094,0.17415863486263655,0.0013296758951817488,0.007634854833528632,0.17240117921581888,0.17625608078605887,0.003854901570239988,27.5,percent,False
21,9,Bindi Irwin,0.17555397572367296,0.1753831159062708,0.0008915157767520618,0.005083247450276289,0.17436644518550498,0.17675640940143478,0.0023899642159297962,30.0,percent,False
21,10,Carlos PenaVega,0.2520665293364554,0.2515447914409389,0.001768974922332633,0.007032445045668843,0.2495125866538681,0.2552258370393354,0.005713250385467272,31.5,percent,False
21,10,Alek Skarlatos,0.24320060976012542,0.24210384128702941,0.002291730720564336,0.009465899873300005,0.23832697231154826,0.24543590758631034,0.007108935274762085,28.5,percent,False
21,10,Nick Carter,0.24547829571104354,0.24710829794483197,0.001427800544063503,0.005778035606000839,0.2446362584798881,0.2492232165228231,0.004586958042934991,27.0,percent,False
21,10,Bindi Irwin,0.2592545651923756,0.2592430693271998,0.0017633894179364333,0.006802069665788431,0.25621770685512535,0.2614290853009392,0.0052113784458138745,31.5,percent,False
21,11,Carlos PenaVega,0.23853431353382828,0.2388019990448092,0.003076959108415696,0.01288498053083019,0.23403407761373304,0.2430452994993767,0.009011221885643655,30.0,percent,True
21,11,Alek Skarlatos,0.25548432789824727,0.25375527502846407,0.0016908987934781796,0.006663502042621614,0.25145170242193743,0.2563689290241587,0.00491722660222127,27.999899999999997,percent,False
21,11,Nick Carter,0.24840046562958365,0.24995160301834168,0.0010998915448899966,0.004400418047366096,0.2485706687264822,0.2518995539784414,0.0033288852519591794,30.0,percent,False
21,11,Bindi Irwin,0.25758089293834086,0.25749112290838505,0.0014921545067198866,0.005794974560155198,0.2550862215406416,0.25907674277631354,0.003990521235671951,30.0,percent,False
22,1,Mischa Barton,0.06751054852320675,0.06678155559726066,0.0014483580949518394,0.02168799576467563,0.06444511994782322,0.06880895451847065,0.004363834570647429,16.0,percent,False
22,1,Kim Fields,0.08438818565400844,0.08381849613510088,0.0010551367416527754,0.01258835209775272,0.08192652615535413,0.08527473245725739,0.0033482063019032587,20.0,percent,False
22,1,Jodie Sweetin,0.08438818565400844,0.08387447169964335,0.0017617894450820597,0.021005073526913807,0.08119191524876099,0.08718277697309475,0.00599086172433376,20.0,percent,False
22,1,Doug Flutie,0.06329113924050633,0.06307811590373644,0.0019263566720736517,0.030539223381583974,0.06040224193870996,0.0659007469248778,0.005498504986167836,15.0,percent,False
22,1,Von Miller,0.08860759493670886,0.08898782847357169,0.0014991713895553844,0.016846926318700092,0.08642841382808582,0.09076202636648052,0.004333612538394704,21.0,percent,False
22,1,Antonio Brown,0.08860759493670886,0.08926937547121015,0.0023973840841692226,0.02685561617872404,0.08476371065212743,0.09252710016278728,0.007763389510659857,21.0,percent,False
22,1,Paige VanZant,0.08860759493670886,0.08963908706893516,0.0016685898216679145,0.018614533862719048,0.08739481977951594,0.09253702837707,0.005142208597554057,21.0,percent,False
22,1,Geraldo Rivera,0.05485232067510549,0.055033753319762235,0.0028466272835767133,0.05172511616710884,0.05075881663908398,0.05987230373939901,0.00911348710031503,13.0,percent,False
22,1,Nyle DiMarco,0.0970464135021097,0.09727884922997944,0.0031291560201857035,0.03216686921108601,0.09136569239047612,0.10173279021702199,0.010367097826545865,23.0,percent,False
22,1,Ginger Zee,0.0970464135021097,0.09752013537548418,0.002460251155884807,0.02522813515805778,0.09460823488828073,0.1018735988186152,0.007265363930334473,23.0,percent,False
22,1,Wanya Morris,0.0970464135021097,0.09707848056092766,0.0018741733002476397,0.0193057543692331,0.09502506504526634,0.10019336423824024,0.005168299192973902,23.0,percent,False
22,1,Marla Maples,0.08860759493670886,0.08763985116438815,0.001424968887256637,0.01625937137414564,0.08575555209508035,0.09008234123076514,0.004326789135684794,21.0,percent,False
22,2,Mischa Barton,0.06618940503251744,0.0654163254028258,0.0011399121865096015,0.01742550012539164,0.06345481111353497,0.06696315325533823,0.003508342141803261,15.0,percent,False
22,2,Kim Fields,0.08309440078448653,0.08252670259686014,0.0007884561299627204,0.009553951692633343,0.08162891955157792,0.08413333226339152,0.0025044127118136056,19.0,percent,False
22,2,Jodie Sweetin,0.08592006636199839,0.0856455242654005,0.001622490678155758,0.01894425531365706,0.08327905713772062,0.08843899463163017,0.0051599374939095555,21.0,percent,False
22,2,Doug Flutie,0.07043886131056408,0.0710271441752542,0.001807346541116561,0.025445856821401516,0.06763445453482195,0.07309223881758742,0.005457784282765471,20.0,percent,False
22,2,Von Miller,0.08732097651107326,0.08739007329306885,0.0010417006257921494,0.011920125324746348,0.08534373583011871,0.08848936954393566,0.003145633713816945,20.0,percent,False
22,2,Antonio Brown,0.08590814372122713,0.08590773756622833,0.001983301397830305,0.023086411701871798,0.08325707420690703,0.08972370599251915,0.0064666317856121175,19.0,percent,False
22,2,Paige VanZant,0.092972307661542,0.09382619315579883,0.0014873683298780402,0.01585237852939699,0.09217720570975323,0.09660038250687036,0.004423176797117137,24.0,percent,False
22,2,Geraldo Rivera,0.054925311022331204,0.05527236218733157,0.0018141483864843031,0.03282198036580579,0.052763819254201115,0.057911800570411086,0.005147981316209971,13.0,percent,True
22,2,Nyle DiMarco,0.0929484623805734,0.09282366402355909,0.0026516835366140403,0.0285668914765208,0.08740682528662587,0.0959513328242674,0.008544507537641535,20.0,percent,False
22,2,Ginger Zee,0.09436129516961538,0.09475520255669667,0.0019832250906314007,0.020929986292253875,0.09207327048440538,0.09865505602793846,0.006581785543533086,21.0,percent,False
22,2,Wanya Morris,0.0985997935342746,0.09891816819905083,0.001423674038279502,0.014392442401629136,0.096477177114858,0.10071327091865846,0.004236093803800467,24.0,percent,False
22,2,Marla Maples,0.0873209765097965,0.08649090257792524,0.0009917924902628772,0.011467015150747297,0.08506622309576839,0.08809145047132895,0.00302522737556056,20.0,percent,False
22,3,Mischa Barton,0.07200742175235988,0.0718946644017066,0.0011471113175321374,0.015955444358467692,0.07003907720055895,0.07381744154115327,0.003778364340594323,18.0,percent,True
22,3,Kim Fields,0.08955804989653486,0.0893069349308397,0.0009397984605300064,0.010523241686189287,0.0877964373363281,0.09096303618952689,0.003166598853198796,22.0,percent,False
22,3,Jodie Sweetin,0.09295765883041886,0.09277437432492958,0.0017343786533632534,0.018694587443821815,0.08953106913155294,0.09483261964206345,0.005301550510510511,23.0,percent,False
22,3,Doug Flutie,0.07781823205046724,0.07808936018739902,0.0018938127093047223,0.024251866128240086,0.07460087464678766,0.08064311592872754,0.006042241281939878,20.0,percent,False
22,3,Von Miller,0.0897267461481509,0.08976639567531351,0.001254185900494288,0.013971663795332703,0.08786778369085814,0.09147149436018708,0.0036037106693289356,20.0,percent,False
22,3,Antonio Brown,0.08873011866456494,0.08853068264247682,0.002100994031504597,0.02373181781495204,0.08573608747476807,0.09213816306558281,0.0064020755908147375,20.0,percent,False
22,3,Paige VanZant,0.09793238588129076,0.09841689525701115,0.0011975468037407225,0.012168101834683817,0.09737598946755179,0.10086417983857747,0.0034881903710256845,23.0,percent,False
22,3,Nyle DiMarco,0.100728318366096,0.10107426089929909,0.001090713324579057,0.010791207522810792,0.09911282238501513,0.1024406263806608,0.0033278039956456673,25.0,percent,False
22,3,Ginger Zee,0.09609943944231338,0.09657877873011511,0.0024350623109824178,0.025213223267060415,0.09430227303734934,0.10123127664550932,0.006929003608159984,21.0,percent,False
22,3,Wanya Morris,0.10330850622028352,0.1032542904425064,0.0010572826853631736,0.010239600512793075,0.10192839858281624,0.10472459588693649,0.002796197304120243,24.0,percent,False
22,3,Marla Maples,0.09113312274751977,0.09031336250840302,0.0009768334987814878,0.01081604617135809,0.08868717630975988,0.09162864048648182,0.0029414641767219474,21.0,percent,False
22,4,Kim Fields,0.09777600482533819,0.09765489384085575,0.0009030785284380926,0.009247652554001066,0.09617215066496604,0.09904261519460711,0.0028704645296410702,32.0,percent,False
22,4,Jodie Sweetin,0.09499366798812008,0.09448221093782672,0.0010717892883571282,0.011343820997821599,0.09284955918813577,0.0960148453777655,0.003165286189629732,27.0,percent,False
22,4,Doug Flutie,0.09412478564318098,0.09413081148499039,0.0012531464485942567,0.01331281892533219,0.09200682921744595,0.09611686571319136,0.004110036495745414,24.0,percent,False
22,4,Von Miller,0.09789719627355907,0.09817655700624561,0.0008064146855371955,0.00821392305992045,0.09676994122021394,0.09926694991430303,0.0024970086940890868,32.0,percent,False
22,4,Antonio Brown,0.10031603185145227,0.10045043300333985,0.0010565063334090708,0.010517688195270828,0.09885004912965895,0.10193462477735618,0.0030845756476972352,35.0,percent,False
22,4,Paige VanZant,0.10797188007898245,0.10869126420435873,0.001488470017238944,0.013694476995320967,0.10699664926903518,0.1115409893963047,0.004544340127269522,36.0,percent,False
22,4,Nyle DiMarco,0.10789059846845958,0.10769088092427823,0.0009888247081137407,0.009182065367345477,0.10571583963422328,0.10915650798466713,0.0034406683504438484,34.0,percent,False
22,4,Ginger Zee,0.10665509283155683,0.10732741229170553,0.001670257593244562,0.01556226464032286,0.10539505333755161,0.11053674881805284,0.005141695480501224,36.0,percent,False
22,4,Wanya Morris,0.11078914134914761,0.11056555048767262,0.0007563127144458477,0.0068404011114671015,0.10947865104295595,0.11174791238817569,0.0022692613452197363,35.0,percent,False
22,4,Marla Maples,0.08158560069020293,0.08082998581872661,0.0019722802954063572,0.024400354341636187,0.07771436312780748,0.08406694587695795,0.006352582749150473,28.0,percent,True
22,5,Kim Fields,0.10479092559178925,0.10444142011561505,0.0006417728282232359,0.006144811392958877,0.10358954333441807,0.1053965847073137,0.0018070413728956264,28.0,percent,False
22,5,Jodie Sweetin,0.1112253649048062,0.11170923927697085,0.001942842631798469,0.01739196009545283,0.10881335660670124,0.11439390846697291,0.0055805518602716625,35.0,percent,False
22,5,Doug Flutie,0.10214054671793539,0.10214366528333015,0.0010740695099354838,0.010515282636041963,0.10029756029363354,0.10384694790607935,0.0035493876124458035,28.0,percent,False
22,5,Von Miller,0.10608662656852227,0.10593469901959243,0.0007179526697685762,0.006777313537614263,0.10460200689980939,0.10670998585572958,0.0021079789559201867,29.0,percent,False
22,5,Antonio Brown,0.1042192436605883,0.10339762817111608,0.0017883510526168862,0.017295861464610058,0.1006006708671518,0.1057136819528907,0.005113011085738903,26.0,percent,False
22,5,Paige VanZant,0.11581518499010258,0.11592271409085642,0.0010480977997681248,0.009041349730188858,0.11465024809125289,0.1178845539468208,0.003234305855567915,31.0,percent,False
22,5,Nyle DiMarco,0.12300256039650814,0.12330286196893522,0.0008759842607045892,0.007104330318993599,0.12208274675665012,0.12462260607773357,0.002539859321083443,37.0,percent,False
22,5,Ginger Zee,0.11606707342899636,0.11704480685075302,0.0012047327478860923,0.010292919269987598,0.11531061344370823,0.11923355443882577,0.003922940995117544,32.0,percent,False
22,5,Wanya Morris,0.11665247374075152,0.11610296522283081,0.001254989294784376,0.01080927857764645,0.1137919641657183,0.11776251085245613,0.003970546686737839,30.0,percent,False
22,6,Kim Fields,0.105101204639831,0.10505658347085352,0.0006234557088644396,0.005934475387136577,0.10423816657264819,0.10614299867154905,0.0019048320989008688,24.0,percent,False
22,6,Jodie Sweetin,0.11085708696274081,0.11087560006258476,0.0015638706926540482,0.014104732617197174,0.10838477819923137,0.1132175919540458,0.0048328137548144245,25.0,percent,False
22,6,Doug Flutie,0.09893716085001535,0.09850879517565245,0.0012592019758633215,0.01278263502886235,0.09627221855436546,0.09975603207781689,0.0034838135234514234,21.0,percent,True
22,6,Von Miller,0.10596497074763143,0.10552638779487693,0.0007379440190750267,0.006992980945291603,0.10454445883561173,0.10679697202828439,0.002252513192672667,24.0,percent,False
22,6,Antonio Brown,0.10912786706079619,0.10924636185533858,0.0005314729357979467,0.004864902837695506,0.1083074662901204,0.10997975864713945,0.001672292357019045,27.0,percent,False
22,6,Paige VanZant,0.11832744141835624,0.11826025166876045,0.0011926866374301307,0.010085270584158498,0.11658938552951421,0.12054994611240276,0.003960560582888545,28.0,percent,False
22,6,Nyle DiMarco,0.11871106482970786,0.11892792245785684,0.0009095736217049681,0.007648108223090196,0.11695754680222481,0.11977029530097826,0.002812748498753445,25.0,percent,False
22,6,Ginger Zee,0.11261833574511544,0.11363605976440005,0.0011670303883133633,0.010269894879609078,0.11180466125120304,0.11569344078750135,0.0038887795362983063,24.0,percent,False
22,6,Wanya Morris,0.12035486774580577,0.11996203774967643,0.000688776030090808,0.005741616623152651,0.11922206216518665,0.12109907960035059,0.0018770174351639413,29.0,percent,False
22,7,Kim Fields,0.11850781893211403,0.11631555476507305,0.0019561252159778354,0.016817400045322364,0.11323391942978181,0.11879804832178177,0.0055641288919999615,26.0,percent,True
22,7,Jodie Sweetin,0.12171012893033827,0.12242963914627256,0.0011309892367201023,0.009237871193664593,0.12045856760527496,0.12404464589723437,0.0035860782919594075,25.5,percent,False
22,7,Von Miller,0.11886521601394087,0.11860621422909394,0.0006050717407671397,0.00510151803343468,0.11738722030280305,0.11924500536633807,0.0018577850635350251,26.0,percent,True
22,7,Antonio Brown,0.12119177934833938,0.12158413181373799,0.0011446115669076983,0.009414152569359933,0.12038072811941569,0.12396118564619812,0.0035804575267824323,26.0,percent,False
22,7,Paige VanZant,0.13034630086981844,0.13042198951447984,0.0011439691985811221,0.00877129081407024,0.1287235804222662,0.132025565397397,0.0033019849751307895,27.5,percent,False
22,7,Nyle DiMarco,0.13140518967814344,0.1313581493397362,0.0010606632032876505,0.008074590032053665,0.12938730415642913,0.1327188395761203,0.0033315354196911673,28.0,percent,False
22,7,Ginger Zee,0.1261299475074407,0.12705525000714765,0.0011090637716878135,0.008728988149843644,0.1254427805183982,0.12877247209288167,0.0033296915744834843,27.5,percent,False
22,7,Wanya Morris,0.13184361871986502,0.13222907118445876,0.0008455635360316414,0.00639468710214326,0.13105540174391775,0.13388896047034127,0.0028335587264235185,27.5,percent,False
22,8,Jodie Sweetin,0.14732864346274,0.14608111758268866,0.0016662227734997208,0.011406147495801856,0.1428442078734347,0.14840085408709236,0.005556646213657673,30.0,percent,True
22,8,Antonio Brown,0.16508012275268083,0.16577967404861543,0.0015616601176298107,0.00942009402896913,0.1624502143749098,0.16770212497027737,0.005251910595367559,27.0,percent,False
22,8,Paige VanZant,0.16918184047283566,0.1688886202092447,0.0014623110604009165,0.00865843452678567,0.16738587575323513,0.1718277542257244,0.00444187847248928,28.0,percent,False
22,8,Nyle DiMarco,0.17206903163546897,0.17195798099697285,0.0017910344943185298,0.010415535725265693,0.1690428416068976,0.17488705138873345,0.005844209781835863,29.0,percent,False
22,8,Ginger Zee,0.1694259193969666,0.1703187827472335,0.001501369130080204,0.008815053195326989,0.1681469461935367,0.1725732705254807,0.0044263243319439816,30.0,percent,False
22,8,Wanya Morris,0.176914442279308,0.17697382441524495,0.0020342081173519667,0.011494401073567664,0.17351618482619152,0.18006264455561136,0.0065464597294198346,25.0,percent,False
22,9,Antonio Brown,0.19293581946374105,0.1959423997380985,0.004901175000159751,0.025013345793002354,0.1919117932648364,0.20619512968880874,0.014283336423972337,27.5,percent,True
22,9,Paige VanZant,0.20080226442962903,0.20108514867262497,0.00297869362140865,0.01481309604946553,0.19593906329740207,0.20615960107952713,0.010220537782125061,29.5,percent,False
22,9,Nyle DiMarco,0.2044101857405375,0.2041224477472671,0.00298316117226716,0.014614566918973762,0.20084326091458282,0.21034971501672603,0.009506454102143208,28.5,percent,False
22,9,Ginger Zee,0.20789450629802883,0.20781579159455094,0.0023142132704579562,0.011135887473715142,0.20341127133761774,0.21083948892626675,0.007428217588649005,28.0,percent,False
22,9,Wanya Morris,0.19395722406806362,0.19103421224745856,0.002067876650294367,0.010824640392767539,0.18794340032673168,0.19423948832437543,0.006296087997643751,30.0,percent,True
22,10,Paige VanZant,0.3320095767525659,0.3329159979956319,0.003161709548523586,0.0094970189704283,0.3289030305655596,0.3392547134496907,0.01035168288413113,29.666600000000003,percent,False
22,10,Nyle DiMarco,0.3333778773207644,0.3333029229373379,0.004268197806988547,0.012805761705819133,0.3278041475770835,0.34165656516600207,0.013852417588918586,28.9998,percent,False
22,10,Ginger Zee,0.3346125459266696,0.33378107906703025,0.002801491015590397,0.008393198989652134,0.3292694134379587,0.337925330477585,0.008655917039626315,28.333199999999998,percent,False
23,1,Jake T. Austin,0.06666666666666667,0.06658741013381626,0.00201161297825951,0.030210109902411072,0.06399676675969065,0.07019498376014564,0.006198217000454989,22.0,percent,False
23,1,Maureen McCormick,0.06666666666666667,0.06704378512134528,0.0015167672985126393,0.022623533199496126,0.06520286767818921,0.07010907256982599,0.004906204891636776,22.0,percent,False
23,1,Marilu Henner,0.08181818181818182,0.08183640580182924,0.001199772286217189,0.0146606180276599,0.08056707047753545,0.08404320123454477,0.003476130757009324,27.0,percent,False
23,1,Ryan Lochte,0.07272727272727272,0.07292230414993438,0.0012584961029011121,0.0172580408363611,0.07133300521352984,0.07515689100395806,0.003823885790428222,24.0,percent,False
23,1,Calvin Johnson Jr.,0.07878787878787878,0.07881255225710235,0.001560723624361833,0.019802982896308694,0.07643987656268321,0.08136565443370156,0.004925777871018347,26.0,percent,False
23,1,Laurie Hernandez,0.09393939393939392,0.09384938373188599,0.0010029458255260452,0.010686759844809586,0.09231567411266656,0.09555897424431756,0.003243300131651,31.0,percent,False
23,1,Amber Rose,0.07272727272727272,0.07372793151247248,0.0009095902240484799,0.012337118448719878,0.07237578423686455,0.07523317934758003,0.002857395110715477,24.0,percent,False
23,1,Rick Perry,0.0606060606060606,0.06092539836440368,0.001052940698864178,0.017282458992986575,0.059780855608662906,0.06257267537613344,0.0027918197674705325,20.0,percent,False
23,1,James Hinchcliffe,0.09393939393939392,0.0932144022631241,0.001535747643805375,0.016475433050252165,0.0912124617679202,0.09525935132228378,0.004046889554363581,31.0,percent,False
23,1,Babyface,0.07878787878787878,0.07911725427066242,0.0013289855736495554,0.01679767057010165,0.0768475161277314,0.0809505066806081,0.0041029905528767036,26.0,percent,False
23,1,Vanilla Ice,0.07575757575757576,0.07551223958243802,0.001201028945824869,0.01590508972407956,0.07361876979217596,0.07713232405727938,0.0035135542651034135,25.0,percent,False
23,1,Jana Kramer,0.08181818181818182,0.08150916730019075,0.0015725665518164622,0.019293124980958823,0.07953584699884872,0.08394064813095854,0.004404801132109823,27.0,percent,False
23,1,Terra Jole,0.07575757575757576,0.07494176551079507,0.0012878382279324352,0.017184519461940446,0.07246576214150106,0.07618502059568691,0.0037192584541858448,25.0,percent,False
23,2,Jake T. Austin,0.06136370474299839,0.061270331798878294,0.0011861220626974433,0.01935883204600433,0.0594274688548221,0.06288606225926954,0.0034585934044474437,24.0,percent,True
23,2,Maureen McCormick,0.06906566381339829,0.06925146097141704,0.001054208213207316,0.015222902136930101,0.0678997767713837,0.07146792252961212,0.0035681457582284193,26.0,percent,False
23,2,Marilu Henner,0.08011362709410608,0.0799155816895323,0.0008795439432419106,0.011005913047832036,0.07869824817314704,0.08146091033515253,0.0027626621620054914,27.0,percent,False
23,2,Ryan Lochte,0.07121201863165612,0.07157265465251655,0.0010355451641577734,0.014468447051256089,0.06999969774685187,0.07335835171394564,0.0033586539670937693,24.0,percent,False
23,2,Calvin Johnson Jr.,0.07904040835243771,0.07934806166683354,0.0012160970654798648,0.015326109295347506,0.07732171132993922,0.0813583918777131,0.004036680547773883,28.0,percent,False
23,2,Laurie Hernandez,0.09292926975698702,0.09281665645037145,0.0009109143590133483,0.00981412597533514,0.09162961979802096,0.09448351569775289,0.002853895899731923,32.0,percent,False
23,2,Amber Rose,0.07121213073004588,0.07188176434711653,0.0010776961784068604,0.014992622790985947,0.07069368468022533,0.07406142150285878,0.0033677368226334575,24.0,percent,False
23,2,Rick Perry,0.06704552292481657,0.06703582906849195,0.001295042199221374,0.019318657160161342,0.06534965204958187,0.06926800607458347,0.003918354025001597,22.0,percent,False
23,2,James Hinchcliffe,0.09008834719165094,0.08930151121028773,0.001133503321173731,0.012692991482580296,0.08732122127800397,0.0907993882447032,0.0034781669666992254,29.0,percent,False
23,2,Babyface,0.08093435479966371,0.08116319447210567,0.0011107907066801295,0.013685891910795703,0.0794847395653667,0.08265789486947445,0.00317315530410775,30.0,percent,False
23,2,Vanilla Ice,0.07512625713486057,0.07499316036450049,0.0008417147797464415,0.011223887293925594,0.07354005313092733,0.07634077464242234,0.002800721511495005,26.0,percent,False
23,2,Jana Kramer,0.08200757546854244,0.08199927188994197,0.001194843879388602,0.014571396206935852,0.08026318520146417,0.08353725626730127,0.003274071065837103,29.0,percent,False
23,2,Terra Jole,0.0798611193588362,0.07945052141800642,0.0013061901077058063,0.01644029622956981,0.07795012978096186,0.08167680287347423,0.0037266730925123726,31.0,percent,False
23,3,Maureen McCormick,0.07777090162415932,0.07805984764445903,0.0015485327068305227,0.019837762352338428,0.07562334020123349,0.08086388074753673,0.005240540546303241,28.0,percent,False
23,3,Marilu Henner,0.08561747088104339,0.08528931329207809,0.0007207344730105439,0.00845046636197372,0.08414276405792337,0.0864165900295128,0.002273825971589427,28.0,percent,False
23,3,Ryan Lochte,0.0762210715224559,0.07648577986059399,0.000832096394367431,0.010879099302955959,0.07493358502349368,0.07771344706498962,0.0027798620414959396,25.0,percent,False
23,3,Calvin Johnson Jr.,0.0889577550676243,0.08894793918858075,0.0013573954374903618,0.015260560838992725,0.08673386607571985,0.09075757925316254,0.004023713177442684,32.0,percent,False
23,3,Laurie Hernandez,0.09779531447858819,0.09773771866458594,0.0010201186113356487,0.01043730736990566,0.09597758898581042,0.0992575829433121,0.003279993957501684,31.0,percent,False
23,3,Amber Rose,0.07622115108345714,0.0768539725094752,0.0009335071764883732,0.012146505196895092,0.07610474730515977,0.07881824658050511,0.002713499275345338,25.0,percent,False
23,3,Rick Perry,0.07121527082837047,0.07125075268019718,0.0009011999185050418,0.012648286293198887,0.07003307546390482,0.07289373494498183,0.002860659481077013,23.0,percent,True
23,3,James Hinchcliffe,0.09372656037143651,0.0928445681560712,0.0011624615396743198,0.012520512107075865,0.09110987576138604,0.0943274882750604,0.0032176125136743616,29.0,percent,False
23,3,Babyface,0.08312334511939849,0.08325550453259385,0.0010040331915523544,0.012059661366405912,0.08178983437641023,0.08501312003009003,0.003223285653679797,25.0,percent,False
23,3,Vanilla Ice,0.07695060656328952,0.07704014681634493,0.0009527651965126685,0.01236712591921656,0.07539921866540901,0.0782892457453756,0.0028900270799665922,23.0,percent,False
23,3,Jana Kramer,0.08491113308445285,0.08514604852352395,0.0006282519893165956,0.007378521965620326,0.08439712739570109,0.08624246679808988,0.0018453394023887904,26.0,percent,False
23,3,Terra Jole,0.08748941937572396,0.08708840813149596,0.0011890381381228685,0.013653230821804939,0.08575039758690971,0.089161535232194,0.003411137645284293,30.0,percent,False
23,4,Maureen McCormick,0.08646930571878549,0.08652814737008167,0.0018450109144332542,0.021322667484629316,0.08382898013427412,0.089665558576897,0.005836578442622878,24.0,percent,False
23,4,Marilu Henner,0.08906179512411506,0.0892113125628497,0.0010405721346285611,0.011664127617172702,0.08801273498139858,0.09111539309174635,0.003102658110347767,21.0,percent,False
23,4,Ryan Lochte,0.08523037749959399,0.08558958512517366,0.0012210418365328915,0.014266243197079805,0.08369737640037822,0.08741265040584499,0.0037152740054667704,22.0,percent,False
23,4,Calvin Johnson Jr.,0.09323251985436187,0.0932381758522823,0.0008068363935191071,0.008653498270894766,0.09199637873786418,0.09435010401908449,0.002353725281220312,23.0,percent,False
23,4,Laurie Hernandez,0.10851018716023292,0.10833804480720759,0.0008554333738559348,0.007895964666689499,0.10700182084238576,0.10969709964714491,0.0026952788047591575,30.0,percent,False
23,4,Amber Rose,0.08535786336932563,0.08598003771240081,0.0007743384106069149,0.009006025482299047,0.08468829022145793,0.08704665247213321,0.002358362250675275,24.0,percent,False
23,4,James Hinchcliffe,0.10303554152430006,0.10250094128729068,0.001026086576806121,0.010010508819916055,0.10065822803754884,0.10399007905697191,0.003331851019423071,28.0,percent,False
23,4,Babyface,0.08265184538295402,0.08289335743487916,0.0016488049862538822,0.019890676856094046,0.08110595013085024,0.0858236127819344,0.004717662651084156,18.0,percent,True
23,4,Vanilla Ice,0.08139895987507294,0.08088511465661068,0.0009606845228797047,0.011877148557657249,0.07972479615909048,0.08281061064574037,0.0030858144866498932,23.0,percent,True
23,4,Jana Kramer,0.0903242478527382,0.09046693948021972,0.0006757094164165737,0.0074691309366590785,0.08944843577239732,0.09137118998441099,0.0019227542120136693,23.0,percent,False
23,4,Terra Jole,0.09472735663851987,0.09436834371100407,0.0008120783861773997,0.008605411033432233,0.09324061533557437,0.09578878071639142,0.0025481653808170496,25.0,percent,False
23,5,Maureen McCormick,0.1037415887086751,0.10384256165814747,0.0015069529936643554,0.014511901185809395,0.10139709796067632,0.10608326205790712,0.004686164097230799,24.0,percent,False
23,5,Marilu Henner,0.11015691636331139,0.11032596447312852,0.0010626807220648563,0.009632190637442264,0.10877369022611127,0.11196968822581466,0.0031959979997033816,27.0,percent,False
23,5,Ryan Lochte,0.10275354762790734,0.1032937060251848,0.0011818772216056683,0.011441909358131715,0.10175842434270996,0.10521732337847632,0.0034588990357663635,24.0,percent,False
23,5,Calvin Johnson Jr.,0.10913522919855198,0.10900778376974636,0.0010625708605871253,0.009747660431584955,0.10765631353022478,0.11071821891291282,0.0030619053826880377,24.0,percent,False
23,5,Laurie Hernandez,0.12276839277005976,0.12235943174299604,0.0015870074485092552,0.012970045920469853,0.12034205388824622,0.12457230410007145,0.004230250211825229,25.0,percent,False
23,5,Amber Rose,0.10285521717934144,0.1033456695434833,0.0010514280334203052,0.010173895413952597,0.1019115128073033,0.10495141570857364,0.0030399029012703332,24.0,percent,False
23,5,James Hinchcliffe,0.12419948276831888,0.1238851272585704,0.0008988446496996953,0.007255468590863582,0.12234686471186394,0.12519801968614466,0.00285115497428072,29.0,percent,False
23,5,Jana Kramer,0.10971444279841644,0.109789074190595,0.000648489655026606,0.005906686615289433,0.10888070352622416,0.11084781474918337,0.001967111222959214,26.0,percent,False
23,5,Terra Jole,0.11467518258541767,0.11415068133814807,0.0008621037342786079,0.007552331043253274,0.11294767268201196,0.11556912226204023,0.0026214495800282733,27.0,percent,False
23,6,Maureen McCormick,0.10304249000900638,0.1029525151182136,0.0010844780081990116,0.010533768960901798,0.10134190154458438,0.10457795470668978,0.003236053162105401,31.0,percent,False
23,6,Marilu Henner,0.1105964429300232,0.1105373880938475,0.0007899800876865661,0.007146722944239139,0.10945539829374502,0.11136163863540134,0.0019062403416563178,34.0,percent,False
23,6,Ryan Lochte,0.10129063815911227,0.10190207591116414,0.001017756143288781,0.00998758989145655,0.10033954674577095,0.10337702672772381,0.003037479981952862,30.0,percent,False
23,6,Calvin Johnson Jr.,0.11319312603124419,0.11324398243317564,0.0012598541231429933,0.011125130855287813,0.1111892050948924,0.11485448044097883,0.003665275346086433,37.0,percent,False
23,6,Laurie Hernandez,0.12228159927482345,0.12237468909627061,0.0010829034272514105,0.00884908011001772,0.12101251065012786,0.12396201357032074,0.002949502920192887,37.0,percent,False
23,6,Amber Rose,0.09917218459852438,0.09936924216223934,0.0014639579231347335,0.014732505665531206,0.09734503334626216,0.10200552798804205,0.004660494641779894,28.0,percent,True
23,6,James Hinchcliffe,0.1243280876021885,0.12400099141495358,0.0007544345288694051,0.006084100782265407,0.12327282113517474,0.12554231933192836,0.002269498196753622,38.0,percent,False
