season,week,celebrity_name,fan_vote_share,fan_vote_mean,fan_vote_std,cv,ci_low,ci_high,ci_width,judge_total,regime,eliminated_this_week,ballroom_partner,celebrity_industry,celebrity_homestate,Celebrity_Average_Popularity_Score,ballroom_partner_Average_Popularity_Score,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,bmi,dance_experience_score,social_media_popularity,google_search_volume
17,10,Jack Osbourne,0.1977123986824543,0.1970348520419991,0.0017747328004678,0.0090072024419801,0.1948184543212985,0.2006510167717472,0.0058325624504487,35.5,percent,False,Cheryl Burke,TV Personality,,5.490566037735849,5.490566037735849,England,27,3rd Place,3,8.0,8.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.6666,9.6666,8.6666,,10.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,8.5,9.0,9.0,9.3333,9.3333,9.3333,,24.2,3.3,7.94537903907094,0.30417582417582417
17,11,Corbin Bleu,0.2566279426139023,0.2565490508209668,0.0027083291580249,0.0105567693560284,0.2525294966757699,0.2607558509565948,0.0082263542808249,29.6664,percent,False,Karina Smirnoff,Actor/Actress,New York,4.907692307692308,4.907692307692308,United States,24,2nd Place,2,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.3333,8.3333,9.3333,,10.0,9.5,10.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,9.5,9.0,9.5,9.5,9.8888,9.8888,9.8888,,23.9,4.1,3.760305522881034,0.16219780219780222
17,11,Amber Riley,0.2595661597695409,0.2592127634756034,0.0014128976928574,0.0054507257818361,0.2569546695952682,0.2612814897189554,0.0043268201236871,31.3332,percent,False,Derek Hough,Actor/Actress,California,13.261538461538462,13.261538461538462,United States,27,1st Place,1,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,10.0,,11.3333,9.3333,11.3333,,10.0,10.0,9.5,,9.0,9.0,10.0,,8.5,8.5,8.5,,10.0,10.0,9.5,10.0,10.4444,10.4444,10.4444,,21.2,5.0,6.930556114432603,0.14285714285714285
17,11,Bill Engvall,0.2400222778059528,0.2412894355198024,0.0035482427479055,0.0147053381772046,0.2359955013945124,0.2467662795504551,0.0107707781559426,25.4999,percent,True,Emma Slater,Comedian,Texas,0.0,0.0,United States,56,Eliminated Week 11,4,6.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.3333,8.3333,7.3333,,8.5,8.0,8.5,,8.0,8.0,8.0,,7.0,7.0,7.0,,7.5,7.5,7.5,7.5,8.3333,8.8333,8.3333,,25.0,0.0,3.708286810098117,0.258021978021978
17,11,Jack Osbourne,0.2437836198106039,0.2429487501836273,0.0014811584822025,0.0060965881943539,0.2414299031338476,0.2457085704414686,0.0042786673076209,27.9999,percent,False,Cheryl Burke,TV Personality,,5.490566037735849,5.490566037735849,England,27,3rd Place,3,8.0,8.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.6666,9.6666,8.6666,,10.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,8.5,9.0,9.0,9.3333,9.3333,9.3333,,24.2,3.3,7.855158108778511,0.4931868131868132
18,1,Billy Dee Williams,0.0572519083969465,0.0564377798675616,0.0016096905845845,0.0285215079041363,0.0546064909162884,0.0598441871029767,0.0052376961866883,15.0,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,76,Withdrew (Eliminated Week 2),10,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.5,6.6,-4.079631961878461,0.10681318681318681
18,1,Danica McKellar,0.0916030534351145,0.0914981424630285,0.0020240925571048,0.0221216792234085,0.0874833672469579,0.0940327729870725,0.0065494057401145,24.0,percent,False,Valentin Chmerkovskiy,Actor/Actress,California,0.0,0.0,United States,39,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.7,5.9,-3.072507161788566,0.20395604395604397
18,1,James Maslow,0.0801526717557251,0.0809218998718055,0.0023964919396441,0.0296148748786254,0.0772825175119898,0.084018061792731,0.0067355442807412,21.0,percent,False,Peta Murgatroyd,Actor/Actress,New York,2.7384615384615385,2.7384615384615385,United States,23,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,21.2,3.3,-2.4223867736140456,0.06373626373626373
18,1,Candace Cameron Bure,0.0954198473282442,0.0952086338224868,0.0014135843860038,0.0148472289670643,0.0931258695625567,0.0977412419002587,0.004615372337702,25.0,percent,False,Mark Ballas,Actor/Actress,California,10.66153846153846,10.66153846153846,United States,37,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,22.7,1.3,0.2612231130940118,0.06505494505494505
18,1,Sean Avery,0.0763358778625954,0.0759328304509036,0.0016922703858229,0.0222864125540155,0.0729053952956987,0.0785879904752173,0.0056825951795185,20.0,percent,False,Karina Smirnoff,Athlete,,4.907692307692308,4.907692307692308,Canada,33,Eliminated Week 2,11,7.0,6.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.9,1.2,-3.9870168071500514,0.2558241758241758
18,1,Diana Nyad,0.0687022900763358,0.0687961437766024,0.0019910490122673,0.0289412880281884,0.0650503056597516,0.0716155491088887,0.0065652434491371,18.0,percent,False,Henry Byalikov,Athlete,New York,3.3846153846153846,3.3846153846153846,United States,64,Eliminated Week 2,12,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20.7,3.7,-3.972991558532693,0.10329670329670329
18,1,Charlie White,0.1030534351145038,0.1025993474137002,0.0016180706313444,0.0157707692313102,0.1004845251539233,0.1052285945603175,0.0047440694063941,27.0,percent,False,Sharna Burgess,Athlete,Michigan,0.0,0.0,United States,26,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,21.7,2.6,-2.3929034663221733,0.1854945054945055
18,1,Amy Purdy,0.0916030534351145,0.091820295399865,0.0014156679596667,0.0154178109915861,0.0889751033313061,0.0934169566649751,0.0044418533336689,24.0,percent,False,Derek Hough,Athlete,Nevada,13.261538461538462,13.261538461538462,United States,34,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,23.5,3.4,-1.1296007147905431,0.2953846153846154
18,1,Meryl Davis,0.0916030534351145,0.0911329618950283,0.0013238803357079,0.0145269100024734,0.0892205500821866,0.0930276429192655,0.0038070928370788,24.0,percent,False,Maksim Chmerkoskiy,Athlete,Michigan,0.0,0.0,United States,27,1st Place,1,8.0,8.0,8.0,,8.0,9.0,8.0,,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,19.5,3.9,-1.492639034592335,0.1331868131868132
18,1,Drew Carey,0.0801526717557251,0.0801883285811447,0.0018165555373973,0.0226536151774149,0.0774973742688716,0.0831939554765065,0.0056965812076348,21.0,percent,False,Cheryl Burke,Comedian,Ohio,5.490566037735849,5.490566037735849,United States,55,Eliminated Week 6,8,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.3,2.1,-1.9262771294790988,0.4184615384615385
18,1,Cody Simpson,0.0839694656488549,0.0847270469801575,0.0012447248865829,0.014690998104471,0.0831197982185355,0.0870470895613187,0.0039272913427831,22.0,percent,False,Witney Carson,Singer/Rapper,,6.676923076923077,6.676923076923077,Australia,17,Eliminated Week 5,9,7.0,7.0,8.0,,7.0,7.0,8.0,,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.3,6.6,-3.2209551094542874,0.2553846153846154
18,1,NeNe Leakes,0.0801526717557251,0.0807365894777155,0.0018876089878136,0.0233798454953888,0.0783583114387051,0.0838123550409488,0.0054540436022437,21.0,percent,False,Tony Dovolani,TV Personality,New York,1.8867924528301887,1.8867924528301887,United States,46,Eliminated Week 7,7,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26.5,0.1,-2.8412436496940066,0.24131868131868134
18,2,Billy Dee Williams,0.0846969953954494,0.0849767393763405,0.0012876876418671,0.015153413173037,0.0833082178364219,0.0872393217212935,0.0039311038848716,15.0,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,76,Withdrew (Eliminated Week 2),10,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.5,6.6,-3.377520144080818,0.17494505494505497
18,2,Danica McKellar,0.0983618455443802,0.098145407438958,0.0016069791530169,0.016373452359617,0.0952189391017744,0.1008221143712198,0.0056031752694453,24.0,percent,False,Valentin Chmerkovskiy,Actor/Actress,California,0.0,0.0,United States,39,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.7,5.9,-0.597558409090734,0.18461538461538463
18,2,James Maslow,0.0915331192593644,0.0919988666902328,0.002025922807699,0.0220211713533433,0.0880176526299184,0.0943926108536022,0.0063749582236837,25.0,percent,False,Peta Murgatroyd,Actor/Actress,New York,2.7384615384615385,2.7384615384615385,United States,23,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,21.2,3.3,-2.1369173782154185,0.07868131868131867
18,2,Candace Cameron Bure,0.0969961003195641,0.0970351358649415,0.0010428082262494,0.0107467075400488,0.0955245318436658,0.0988612980240444,0.0033367661803785,21.0,percent,False,Mark Ballas,Actor/Actress,California,10.66153846153846,10.66153846153846,United States,37,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,22.7,1.3,1.179449182038807,0.07516483516483516
18,2,Sean Avery,0.0601068314610232,0.0587436480920421,0.0013993379312658,0.0238210934580254,0.0570835365997675,0.0609486219551043,0.0038650853553368,21.0,percent,True,Karina Smirnoff,Athlete,,4.907692307692308,4.907692307692308,Canada,33,Eliminated Week 2,11,7.0,6.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.9,1.2,-3.48822641951363,0.18285714285714286
18,2,Charlie White,0.1079139103429222,0.1077522357795521,0.0015297457980222,0.0141968821988242,0.1056648776949344,0.110112828133036,0.0044479504381015,25.0,percent,False,Sharna Burgess,Athlete,Michigan,0.0,0.0,United States,26,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,21.7,2.6,-1.8518881908057685,0.25274725274725274
18,2,Amy Purdy,0.0983618455032556,0.0986207053253008,0.0012140543763312,0.0123103396221582,0.0964315312376745,0.1001945914757459,0.0037630602380714,24.0,percent,False,Derek Hough,Athlete,Nevada,13.261538461538462,13.261538461538462,United States,34,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,23.5,3.4,-1.316981521958546,0.34461538461538466
18,2,Meryl Davis,0.0997275907879991,0.0992842932437223,0.0011285118482882,0.0113664690699665,0.0977006845816745,0.1009744697002713,0.0032737851185967,25.0,percent,False,Maksim Chmerkoskiy,Athlete,Michigan,0.0,0.0,United States,27,1st Place,1,8.0,8.0,8.0,,8.0,9.0,8.0,,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,19.5,3.9,2.4722175894762333,0.16043956043956045
18,2,Drew Carey,0.0860671936939475,0.086390251967626,0.0013490052982308,0.0156152490299062,0.0844740079756185,0.0887412618617869,0.0042672538861683,21.0,percent,False,Cheryl Burke,Comedian,Ohio,5.490566037735849,5.490566037735849,United States,55,Eliminated Week 6,8,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.3,2.1,-1.9615890280485704,0.35736263736263735
18,2,Cody Simpson,0.0901673740487406,0.0909423446027029,0.0010325595527011,0.0113540018922105,0.0892525759167228,0.092663036771109,0.0034104608543862,22.0,percent,False,Witney Carson,Singer/Rapper,,6.676923076923077,6.676923076923077,Australia,17,Eliminated Week 5,9,7.0,7.0,8.0,,7.0,7.0,8.0,,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.3,6.6,-2.8377430159806813,0.26153846153846155
18,2,NeNe Leakes,0.0860671936433532,0.0861103716185806,0.0015577180908015,0.0180897847904006,0.0838788134934959,0.0884663442996697,0.0045875308061737,21.0,percent,False,Tony Dovolani,TV Personality,New York,1.8867924528301887,1.8867924528301887,United States,46,Eliminated Week 7,7,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26.5,0.1,-2.9556954686488104,0.15340659340659343
18,3,Danica McKellar,0.1152630120095228,0.115008186578506,0.001335217008296,0.0116097562096993,0.1131542511232789,0.1174707302942837,0.0043164791710048,36.0,percent,False,Valentin Chmerkovskiy,Actor/Actress,California,0.0,0.0,United States,39,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.7,5.9,-1.9427305890625477,0.33494505494505494
18,3,James Maslow,0.1099396904923017,0.1102746214977878,0.0017598361118959,0.0159586683499182,0.1069772750824477,0.1127130503669623,0.0057357752845145,36.0,percent,False,Peta Murgatroyd,Actor/Actress,New York,2.7384615384615385,2.7384615384615385,United States,23,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,21.2,3.3,-1.0152074175113783,0.09318681318681318
18,3,Candace Cameron Bure,0.10991110228647,0.1100070470585597,0.0011690407356045,0.0106269622434478,0.108619772937607,0.1117653179516088,0.0031455450140018,32.0,percent,False,Mark Ballas,Actor/Actress,California,10.66153846153846,10.66153846153846,United States,37,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,22.7,1.3,1.8842344848985768,0.1257142857142857
18,3,Charlie White,0.1227093072567635,0.1224698382650748,0.0014424040858135,0.0117776270977967,0.1202706692929689,0.1245075170288593,0.0042368477358904,36.0,percent,False,Sharna Burgess,Athlete,Michigan,0.0,0.0,United States,26,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,21.7,2.6,-1.4765607771158449,0.2756043956043956
18,3,Amy Purdy,0.1152630119775965,0.1151029654775758,0.0012115890977135,0.0105261327776091,0.1128572065172474,0.1162573708592452,0.0034001643419978,36.0,percent,False,Derek Hough,Athlete,Nevada,13.261538461538462,13.261538461538462,United States,34,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,23.5,3.4,-0.0248500205909249,0.41582417582417586
18,3,Meryl Davis,0.1195431103866905,0.1190252011143204,0.001189048080447,0.0099898850774046,0.11787209357131,0.1212222172308469,0.0033501236595369,39.0,percent,False,Maksim Chmerkoskiy,Athlete,Michigan,0.0,0.0,United States,27,1st Place,1,8.0,8.0,8.0,,8.0,9.0,8.0,,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,19.5,3.9,2.4632777786601032,0.20835164835164838
18,3,Drew Carey,0.099247869702737,0.0995266179157605,0.0011482871887563,0.0115374882901001,0.0979052642963769,0.1014400278068722,0.0035347635104952,30.0,percent,False,Cheryl Burke,Comedian,Ohio,5.490566037735849,5.490566037735849,United States,55,Eliminated Week 6,8,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.3,2.1,-2.5428734548661587,0.35824175824175825
18,3,Cody Simpson,0.107803214863946,0.1081454889861374,0.0010802072287566,0.009988463123923,0.106718453015387,0.1100517359942309,0.0033332829788438,35.0,percent,False,Witney Carson,Singer/Rapper,,6.676923076923077,6.676923076923077,Australia,17,Eliminated Week 5,9,7.0,7.0,8.0,,7.0,7.0,8.0,,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.3,6.6,-2.436804296686373,0.2835164835164835
18,3,NeNe Leakes,0.1003196810239715,0.1004400331062771,0.001049023132329,0.0104442730640982,0.0987514434551298,0.1019882578563539,0.0032368144012241,31.0,percent,False,Tony Dovolani,TV Personality,New York,1.8867924528301887,1.8867924528301887,United States,46,Eliminated Week 7,7,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26.5,0.1,-2.759319411084169,0.2408791208791209
18,4,Danica McKellar,0.1127567105875709,0.1128402729223859,0.0008945064002491,0.0079271910381183,0.1115679418457208,0.1141071731249005,0.0025392312791797,32.0,percent,False,Valentin Chmerkovskiy,Actor/Actress,California,0.0,0.0,United States,39,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.7,5.9,-1.2662003666282289,0.22417582417582418
18,4,James Maslow,0.1125748329437386,0.1126563590517794,0.0013741476139783,0.0121976923943261,0.1102067596622262,0.1146626200219469,0.0044558603597206,35.0,percent,False,Peta Murgatroyd,Actor/Actress,New York,2.7384615384615385,2.7384615384615385,United States,23,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,21.2,3.3,-1.0870679073078082,0.08307692307692308
18,4,Candace Cameron Bure,0.1046994329496113,0.1052159194607182,0.0010353246087188,0.0098399996314754,0.1034946544261198,0.1068428519476752,0.0033481975215553,28.0,percent,False,Mark Ballas,Actor/Actress,California,10.66153846153846,10.66153846153846,United States,37,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,22.7,1.3,1.5627320105490132,0.08395604395604395
18,4,Charlie White,0.118843241874848,0.118692071907637,0.0011852536412693,0.0099859545984811,0.1168890207819535,0.120116200719261,0.0032271799373075,33.0,percent,False,Sharna Burgess,Athlete,Michigan,0.0,0.0,United States,26,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,21.7,2.6,-0.1591858775694822,0.32923076923076927
18,4,Amy Purdy,0.115001379477073,0.114743394686883,0.000764524156544,0.0066629034170575,0.1136600633362905,0.1160038520379622,0.0023437887016716,34.0,percent,False,Derek Hough,Athlete,Nevada,13.261538461538462,13.261538461538462,United States,34,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,23.5,3.4,-0.3378006284315862,0.4826373626373626
